mol_a,mol_b,complex_pred_dg (kcal/mol),complex_pred_dg_err (kcal/mol),solvent_pred_dg (kcal/mol),solvent_pred_dg_err (kcal/mol),pred_ddg (kcal/mol),pred_ddg_err (kcal/mol),exp_ddg (kcal/mol)
b1a2m,b1i2a,3.3596150466727672,0.07119045648925945,3.6944073369151926,0.06978316978623168,-0.3347922902424254,0.09968837384852448,0.9061300000000008
b1a2m,b1i2c,9.775518916103792,0.06723651095879433,6.779808724684739,0.0656175631817091,2.995710191419052,0.09394899149973701,2.721939999999999
b1a2m,b1i2h,4.972721553077842,0.07178268623859886,5.282928084155242,0.07295201005916457,-0.3102065310773999,0.10234622521276289,-0.2178700000000005
b1i1,b1i2e,-11.411426470362294,0.07690556561973633,-6.9621042689697505,0.07720844658311996,-4.449322201392544,0.10897527355813362,-3.0799099999999995
b1i1,b1i2j,-13.59020759372984,0.07902939866238991,-8.122710038439358,0.07777982955411403,-5.467497555290482,0.11088438906539543,-3.9301100000000004
b1i1,b1i2k,-7.855222912148179,0.07821190510792458,-4.137002974638204,0.07795466530450022,-3.718219937509975,0.11042659074402167,-3.24101
b1i2a,b1i2d,5.591358797669086,0.05122171072624178,5.661840463159009,0.049333759143253025,-0.07048166548992191,0.07111598583249264,0.28553999999999863
b1i2a,b1i2e,-0.6445341647574236,0.041639579441048916,1.1613933741755138,0.042980137107137543,-1.8059275389329374,0.059842683443974705,-1.7748700000000004
b1i2a,b1i2g,3.1880593665738064,0.04552733346475046,3.0197498814050134,0.04385851128805621,0.16830948516879288,0.06321635156203766,0.3615299999999989
b1i2a,b1i4b,2.1609109483148874,0.039495511675853696,2.190067267108926,0.03896537785719604,-0.029156318794038873,0.055481493437826275,0.30858999999999887
b1i2d,b1i4a,-12.663365865185565,0.05601553124492735,-13.543103257308402,0.05630452164658216,0.8797373921228364,0.07942253394661915,1.1785700000000001
b1i2e,b1i2k,3.274504880256925,0.04039016664733476,2.543461117289674,0.04010059719431308,0.7310437629672507,0.05691593324491854,-0.16110000000000113
b1i2e,b1i4a,-6.058490911419312,0.04883763500479372,-8.747271049972339,0.0509960218865971,2.6887801385530263,0.07060955205296053,3.2389799999999993
b1i2e,b1i5a,-0.032397014381253704,0.05716362119980961,2.2451870594841017,0.05519729630342356,-2.277584073865355,0.07946333184484061,0.07909999999999903
b1i2g,b1i4a,-9.264052687494834,0.050428279723241064,-10.62607221234082,0.051500774750355575,1.3620195248459848,0.07207871527526215,1.1025799999999997
b1i2h,b1i2d,4.0352908396488285,0.055632218577032266,3.910061222820966,0.05458509163041962,0.12522961682786285,0.07793892462758259,1.40954
b1i2h,b1i2g,2.2125539736757225,0.037496632787334415,0.9274768813069522,0.03372243851671708,1.2850770923687702,0.050430152983130694,1.4855300000000002
b1i2h,b1i4b,1.0145865803234573,0.05057435292316362,0.36862629094312005,0.048179991642685764,0.6459602893803372,0.06985038846195472,1.4325900000000003
b1i2i,b1i2c,4.97187480173197,0.06293697617460743,1.8999182530572374,0.06089497353641594,3.0719565486747324,0.08757431570959547,2.9304000000000006
b1i2j,b1i2h,3.7667483400554826,0.042661509111177005,1.9970691094086812,0.045528253282557385,1.7696792306468014,0.06239251723246735,1.5010700000000003
b1i2j,b1i5a,2.017946806043888,0.05007760767648672,3.5185353078359314,0.04929667157611529,-1.5005885017920437,0.07027039646311592,0.9293000000000003
b1i2j,b1i5b,2.348030445791434,0.05310555764961907,3.531839948088534,0.048126724505241636,-1.1838095022971005,0.0716685556215586,3.31688
b1i2j,b1i5d,-11.497443026644664,0.05448742575750211,-14.407318909533885,0.05002194218322302,2.9098758828892204,0.07396671052210589,0.10800000000000037
b1i2n,b1a2m,-4.755395313965395,0.05109635601470448,-4.385284332900854,0.05149828638746296,-0.3701109810645411,0.07254592406763166,1.3708400000000005
b1i2n,b1i2c,4.277732307554457,0.07247436660290094,2.0191502993914163,0.07011823889666663,2.25858200816304,0.10084196170474717,4.09278
b1i2n,b1i2i,-0.5239469769901818,0.05844933239703075,0.7913178027634526,0.05909644436942441,-1.3152647797536345,0.083118675367014,1.1623799999999993
b1i2n,b1i2o,-6.220919337219849,0.0525781842110526,-4.907095508770917,0.054044217743203796,-1.3138238284489314,0.07540054990785018,0.4108000000000003
b1i2n,b1i4e,8.976893080551914,0.07511524529433687,8.724317985785895,0.07420828184005482,0.25257509476601914,0.10558962623895118,0.7875999999999999
b1i2n,b1i4g,-2.2838295982073444,0.07310760099465165,-3.915452545370597,0.07346725889955721,1.6316229471632526,0.10364438939666613,2.6221300000000007
b1i2n,b1i4i,-15.411156552521588,0.05270123393735366,-16.618171750643576,0.052954768222867266,1.207015198121988,0.07471029069718087,2.1857
b1i2n,b1i5h,-0.6330740436865306,0.048505002052330125,0.464532145429242,0.04873942652065907,-1.0976061891157727,0.06876239467659102,0.17060000000000014
b1i2n,b1i5n,1.5922526671410553,0.05792181230490348,2.1795268591915162,0.05873222090417748,-0.587274192050461,0.08248884841614393,0.7328999999999989
b1i2n,b1i5o,-20.69160715143854,0.07901967370119536,-23.861374313410685,0.07801261867246582,3.169767161972145,0.11104088212896611,0.9404000000000011
b1i2o,b1i2a,4.718021672673992,0.07396613540294839,4.595790554074457,0.07322483930417942,0.12223111859953538,0.10408105628581117,1.866170000000001
b1i2o,b1i2i,5.697937120793304,0.05401876798637042,5.830376889475568,0.052398016524416974,-0.13243976868226381,0.07525675670966954,0.7515799999999989
b1i4b,b1i4a,-7.8913694398735394,0.04511493121840059,-9.908661532790896,0.04390040251424559,2.0172920929173577,0.06294920459985016,1.1555199999999999
b1i4e,b1i4g,-10.547949858755356,0.041143279213280363,-11.791439130642921,0.03990001526768219,1.2434892718875648,0.05731300587810083,1.8345300000000009
b1i5b,b1i5d,-17.950741287963293,0.05094599811337792,-19.176589770126764,0.04988011451541177,1.2258484821634716,0.0712988116860225,-3.2088799999999993
b1i5c,b1i2k,15.3737579757335,0.05581915994697296,11.448706118395462,0.05430215730433346,3.9250518573380377,0.07787491833119523,1.2320999999999984
b1i5c,b1i5a,10.728040050026516,0.05607508796068551,10.973537430112309,0.055423150404587805,-0.24549738008579391,0.07884250814483378,1.4722999999999986
b1i5c,b1i5b,13.568528074347899,0.05201980725111655,11.25681162956674,0.045175284851333056,2.3117164447811573,0.06889750872014459,3.859879999999998
b1i5c,b1i5d,-4.377489065089226,0.046886447699064575,-6.752274052153507,0.045774328593568024,2.374784987064281,0.0655257822237099,0.6509999999999988
b1i5h,b1i5n,4.181925671134493,0.049221786971593365,2.370814991951357,0.04815033553597744,1.8111106791831366,0.06885665635872924,0.5622999999999988
