mol_a,mol_b,complex_pred_dg (kcal/mol),complex_pred_dg_err (kcal/mol),solvent_pred_dg (kcal/mol),solvent_pred_dg_err (kcal/mol),pred_ddg (kcal/mol),pred_ddg_err (kcal/mol),exp_ddg (kcal/mol)
2,3,0.2513256220882888,0.04337339661624909,2.307619373981208,0.04476044918502187,-2.056293751892919,0.06232775742215801,-1.0599999999999994
2,13 flipped,9.216779333351441,0.053753771730871015,7.848273316564457,0.05456193989130389,1.3685060167869845,0.07659290606836149,0.11999999999999986
10,15,5.1578163922382325,0.06470094625475757,4.741887625774669,0.06054243894776558,0.415928766463564,0.08860925098433545,-0.2700000000000001
11,14,-0.321838924786116,0.06275047690524299,-1.290791360126712,0.06178192871195184,0.9689524353405959,0.08806037171852123,-0.060000000000000775
2,4,-4.403535299926476,0.042571465664672854,-3.768165468004645,0.041322399492816846,-0.6353698319218316,0.05932849558755362,-0.4799999999999994
2,14,8.044682552764492,0.06601348969340506,7.3948731629462925,0.06389179832429842,0.6498093898181997,0.09186916084635866,-0.28000000000000025
2,15,20.618102130262326,0.07173343060760683,20.761811710236714,0.06997559376266901,-0.1437095799743883,0.10021112108530882,0.02000000000000026
2,5,0.2910410919405741,0.04248454703700052,0.27966866432087095,0.04307070209017397,0.011372427619703123,0.06049811662754159,-0.7099999999999999
3,4,-4.559935753153139,0.053614637702749816,-5.862590327209198,0.05448976950223679,1.3026545740560587,0.07644386408603385,0.5799999999999998
3,11,7.7054196613428925,0.06171361695936215,6.222109279713129,0.061255482459906134,1.4833103816297637,0.08695288752883794,0.8399999999999999
7,13 flipped,-4.443018115782945,0.049458762406023676,-5.840933471152679,0.047284397524342076,1.3979153553697345,0.06842502048209784,0.6699999999999994
4,11,12.209430724165104,0.06115351443867345,12.311959902673328,0.06266953808897201,-0.1025291785082249,0.08756268230522724,0.25999999999999995
5,10,15.38276410468534,0.06057693954053541,15.826644724064623,0.06084848091587595,-0.44388061937928425,0.08586095290565673,1.0000000000000002
5,8,11.83269852353915,0.0588287683825918,13.16040897503346,0.05693322732195004,-1.3277104514943088,0.08186706518927786,-0.33
7,14,-6.957813037163047,0.05505189868046767,-6.27591583908485,0.054295654116724594,-0.6818971980781972,0.0773222452098196,0.26999999999999924
7,8,-1.6004351201194598,0.049037323915629635,-0.10355854175823109,0.04845175828608582,-1.4968765783612286,0.06893643461783955,-0.4900000000000004
7,9,0.20981425993955882,0.05143297648821882,0.8364570160671513,0.053098541825128444,-0.6266427561275925,0.07392432762218797,0.39999999999999925
8,10,3.4693824508379794,0.04952779843492179,2.640383808877657,0.04928728800692886,0.8289986419603227,0.0698730246725315,1.3300000000000003
9,13 flipped,-4.23828322443242,0.04790597711555528,-6.735873223683552,0.049264435952168395,2.4975899992511317,0.06871657218663783,0.2700000000000001
9,15,7.048839865349963,0.05849575931819921,6.227119262009276,0.05322953669576851,0.8217206033406881,0.07908942682216666,0.1700000000000005
