mol_a,mol_b,complex_pred_dg (kcal/mol),complex_pred_dg_err (kcal/mol),solvent_pred_dg (kcal/mol),solvent_pred_dg_err (kcal/mol),pred_ddg (kcal/mol),pred_ddg_err (kcal/mol),exp_ddg (kcal/mol)
12,14,-0.24336781338520003,0.050727419505918254,-6.596570687897472,0.05208917210892542,6.353202874512271,0.07270868545588395,3.20368
11,23,5.9010238478596415,0.06205183111542848,6.605812623969085,0.06237738435136867,-0.704788776109443,0.08798504317948609,1.4490999999999998
11,24,9.518059544890331,0.06208028399614472,9.525466157864182,0.062390262015253294,-0.007406612973851841,0.08801424007155853,0.4954999999999999
14,19,0.8859622325373786,0.053923439195647176,2.3548991797422167,0.05293969702473057,-1.468936947204838,0.07556684997905447,-0.12979999999999955
14,22,1.4406208471209783,0.052422599000725,3.4750061228592752,0.05291212558618431,-2.0343852757382965,0.0744837023787013,-2.1298599999999985
14,20,7.863925223915399,0.0538304005247144,6.384090186409896,0.05367477245897231,1.479835037505503,0.07601771648223606,1.0212900000000014
12,24,6.4312068457530716,0.06673106459896952,5.026585857602492,0.06802770017589554,1.4046209881505796,0.09529324726198275,-0.5810999999999997
11,26,6.6073680918530755,0.06064704543401168,6.983026708722626,0.06124471657030921,-0.37565861686955093,0.08619152758625748,1.4490999999999998
15,28,-0.02837143618149622,0.0618384998375609,0.15874168021074533,0.06308481628669194,-0.18711311639224157,0.088338519956391,-2.99883
19,30,5.863056354731907,0.061844317637829944,7.4914002955225305,0.06122646715580274,-1.6283439407906233,0.08702528313352044,-1.9316200000000003
15,33 (Saha 2018),3.390185256072113,0.06373261525093946,3.71246216381968,0.06471307536149007,-0.32227690774756673,0.09082746484112707,-1.1459199999999998
12,27,5.906740768789775,0.0625834542086315,6.060089333100152,0.06390143099473732,-0.15334856431037805,0.08944317539007127,-0.14149999999999835
24,27,-0.5944330699165218,0.0565885010588199,0.8899254728582432,0.05670295654593133,-1.484358542774765,0.08010919880471803,0.43960000000000143
22,30,-2.942705677159778,0.05677541758478479,-0.7630646417314906,0.05719571130131886,-2.1796410354282876,0.08059030607455529,0.06843999999999881
25,26,1.9682742936593405,0.043987672319561626,1.8063379354523823,0.04376173412116116,0.16193635820695812,0.06204840601807857,1.3643
22,28,-2.756788031839356,0.05411101386008916,-0.813728497374742,0.055078855652046725,-1.943059534464614,0.07721193017212924,-1.6167200000000008
20,29,-10.716540663633632,0.06297572943470289,-4.242830311087912,0.06495571184210798,-6.4737103525457185,0.09047202329310355,-3.9847699999999993
29,31,1.2381923823402374,0.042600039051967284,1.1848061486778678,0.04283434828938285,0.053386233662369637,0.06041146183138837,-0.48410000000000175
2,30,-2.277621900167117,0.05434742447293147,0.4271348270209565,0.05453420097174345,-2.704756727188074,0.07699104897627707,-1.2387300000000008
29,33 (Saha 2018),0.028129957539407294,0.04916532859566198,0.7250231185191636,0.05076955169941002,-0.6968931609797563,0.0706737356850371,1.0698099999999986
29,39,0.30431457832998215,0.053029741193784646,2.3111402933704834,0.05322579397532121,-2.006825715040501,0.0751341373503624,0.09139999999999748
25,28,-3.28652463878371,0.060146236664677624,-4.132654979192655,0.058020131532187685,0.8461303404089447,0.08356976395764062,0.44889999999999997
2,20,6.338795234640699,0.05851321779919246,4.421715153452169,0.05829104394863348,1.9170800811885302,0.08259323496411346,1.8439800000000006
25,27,2.6310930616897568,0.06953129212109718,5.105142773863107,0.06909258451912892,-2.4740497121733505,0.098022374076342,0.8503000000000015
2,4,-1.9843539992797237,0.05709793028807472,2.221475595239868,0.05811845628928453,-4.205829594519591,0.08147348405850408,-2.659490000000001
2,39,-3.021608262288503,0.0666075822998112,2.33392431904786,0.06534202248352279,-5.355532581336362,0.09330675174960985,-2.049390000000001
2,6,-2.118647391702471,0.04841829621484327,0.9519628600803309,0.04795706805793232,-3.070610251782802,0.06814845401813206,-1.75529
2,33 (Saha 2018),-3.7171356448021937,0.06373607309150014,0.7717039292944551,0.06444449157369804,-4.488839574096649,0.09063873072432935,-1.07098
31,39,0.07360565931004633,0.04495235307794229,1.2915117201996633,0.04519960127500331,-1.2179060608896168,0.06374729800284298,0.5754999999999992
4,28,-10.311247672662503,0.057147722804186056,-10.08822287269409,0.060038584621974665,-0.2230247999684143,0.08288844228910384,-0.2643999999999995
6,29,-1.8831242115418043,0.03848316339059654,-1.078929079113757,0.03903691246339406,-0.8041951324280475,0.05481636981068739,-0.38549999999999846
4,15,-9.339946831705685,0.06083821144835073,-9.794113881086853,0.05989550865852299,0.4541670493811665,0.08537423457752014,2.73443
6MRG ligand,23,-12.295207760248685,0.06878543477837439,-9.230524501502709,0.068872667261997,-3.064683258745975,0.09733899698184563,-0.38640000000000047
6,31,-0.5437908066630697,0.054659853103293576,0.08298416242301208,0.05592379936864834,-0.6267749690860818,0.07819955803646506,-0.8696000000000002
6MRG ligand,19,-12.85946912910908,0.060303459199609326,-15.515858647885262,0.06314012330435609,2.656389518776182,0.0873108375995113,2.3149799999999994
9,12,-3.2610031990037647,0.06132471046944829,-3.162652439348276,0.060635865586979386,-0.09835075965548846,0.08624052591238002,-0.48050000000000054
6MRG ligand,9,-4.677023891654678,0.07331513262716906,-1.616563529988331,0.07378208587649597,-3.0604603616663475,0.10401396477601464,-0.2784000000000001
9,26,1.248202462575993,0.05387700751294312,-1.1014676274406865,0.052822049086745294,2.3496700900166796,0.07545131415868288,-0.10800000000000037
fig 3,23,0.6280566815067571,0.040200836741726226,0.7465326177683788,0.04075660605190209,-0.11847593626162174,0.05724690569458638,-0.07409999999999982
fig 3,12,-2.6059656593118903,0.05212864050860624,-1.6607930533216426,0.05185002357489732,-0.9451726059902477,0.07352428242419581,-0.4466
fig 3,11,-5.236372261387078,0.06040076356846391,-6.020418444297125,0.06009634926289552,0.7840461829100471,0.08520459749556593,-1.5231999999999997
