mol,smiles,pred_dg (kcal/mol),pred_dg_err (kcal/mol),exp_dg (kcal/mol)
10,Cc1ccc2c(C)c(C(=O)[O-])oc2c1C,-5.707978530540601,0.0536868519896905,-5.04
15,Cc1cccc2c(-c3ccccc3)c(C(=O)[O-])[nH]c12,-6.612797568624672,0.053145242151756755,-5.31
11,O=C([O-])c1cc2c(Br)cc(Cl)cc2o1,-5.784979884258864,0.05851351872835248,-5.55
14,Cn1c(C(=O)[O-])cc2cc(Br)ccc21,-5.89690850245632,0.046415362387732466,-5.61
2,O=C([O-])c1sc2ccccc2c1Cl,-5.216670311769486,0.030030807504451626,-5.33
13 flipped,Cn1c(C(=O)[O-])cc2ccccc21,-2.998166986154201,0.046571008627031125,-5.21
3,O=C([O-])c1sc2cccc(Cl)c2c1Cl,-7.050713216652934,0.051925360246155065,-6.39
4,O=C([O-])c1sc2cc(Cl)ccc2c1Cl,-5.977623454406352,0.04403682176864343,-5.81
5,Cc1ccc2c(Cl)c(C(=O)[O-])sc2c1,-5.092370198873211,0.04478278527014048,-6.04
8,Cc1c(C(=O)[O-])oc2cc(Cl)ccc12,-6.62651307475281,0.043428347784640185,-6.37
7,Cc1c(C(=O)[O-])oc2ccc(Cl)cc12,-5.424124105179795,0.03475030111800648,-5.88
9,Cc1c(C(=O)[O-])oc2c(C)cccc12,-5.63115416633075,0.05231465183663776,-5.48
