mol_a,mol_b,complex_pred_dg (kcal/mol),complex_pred_dg_err (kcal/mol),solvent_pred_dg (kcal/mol),solvent_pred_dg_err (kcal/mol),pred_ddg (kcal/mol),pred_ddg_err (kcal/mol),exp_ddg (kcal/mol)
CHEMBL3264994,CHEMBL3264995,-11.682449240895595,0.08374376240071922,-7.609482894044929,0.08175299371835403,-4.0729663468506665,0.11703234477246599,-2.5925659381562567
CHEMBL3264994,CHEMBL3265001,0.082830780061347,0.08276626817989541,3.0203053796581907,0.08302530820359805,-2.9374745995968436,0.11723249101989094,-2.2468985830169808
CHEMBL3264995,CHEMBL3265000,-11.357075622176913,0.06379885027274251,-11.214617610191903,0.06241405464813145,-0.14245801198501004,0.0892513726154604,0.5739938399963156
CHEMBL3264995,CHEMBL3265001,19.35596552162029,0.060831994234526336,18.924934146502324,0.059646643050841656,0.431031375117971,0.08519538455681719,0.34566735513927593
CHEMBL3264997,CHEMBL3264994,10.528344445066136,0.08499011188248,7.186897156204801,0.0838332568988278,3.3414472888613345,0.1193789515788329,1.1853758538405335
CHEMBL3264997,CHEMBL3264998,-0.484659961346954,0.07040063257921741,-1.3666469003701258,0.07057471713671676,0.8819869390231719,0.09968470176753075,-0.7336044857199532
CHEMBL3264997,CHEMBL3265001,10.505964195916647,0.0681468206711121,10.710556284878093,0.0683437128360818,-0.20459208896144626,0.09651348222814013,-1.061522729176447
CHEMBL3264998,CHEMBL3265000,-13.070746042785611,0.07313676526388985,-12.748848237372616,0.07457189989061759,-0.3218978054129936,0.10445072851139726,-0.09959175859945434
CHEMBL3264998,CHEMBL3265001,19.289339292817385,0.06826274740609209,19.53789264447993,0.06908514854993518,-0.24855335166254303,0.0971213696031648,-0.32791824345649395
CHEMBL3265001,CHEMBL3265000,-30.796299500498787,0.07846948052930794,-30.748248891989235,0.07841399919689292,-0.04805060850955094,0.11093337930753648,0.22832648485703963
