mol_a,mol_b,complex_pred_dg (kcal/mol),complex_pred_dg_err (kcal/mol),solvent_pred_dg (kcal/mol),solvent_pred_dg_err (kcal/mol),exp_ddg (kcal/mol),pred_ddg (kcal/mol),pred_ddg_err (kcal/mol),mle_ddg (kcal/mol),mle_ddg_err (kcal/mol)
10,12,10.545953882531773,0.04847538966519284,10.347931581228485,0.05013451095744821,-0.27999999999999936,0.19802230130328788,0.06973759812421688,-0.03727641209525068,0.05264895048065037
10,3,2.5555132681150106,0.03908455564705463,0.9007071574550065,0.04078095391000217,0.0,1.654806110660004,0.05648618142464077,1.583904292021673,0.050215618864112674
10,9,-3.7165487031385247,0.04902762557801771,-4.1296131288134035,0.04966637798354666,0.9500000000000002,0.4130644256748788,0.06978866076822814,0.7569365988995482,0.054812279987775346
11,12,5.1474773362122175,0.05266190732608426,5.936359095222197,0.051328809958602124,-0.47000000000000064,-0.7888817590099789,0.07353858317228705,-0.740336897517043,0.0490205137964452
11,2,-6.650344944631317,0.05321339074342889,-7.9981916070636006,0.0540476323458733,1.1899999999999995,1.3478466624322838,0.07584729076643103,1.4550015515269301,0.04999532722801249
3,12,7.672521312123844,0.058959542438636825,9.545719190800678,0.054030008720507734,-0.27999999999999936,-1.8731978786768353,0.07997167928030247,-1.6211807041169237,0.05072148658345287
3,2,-3.4498828436405757,0.0524005997598604,-4.340835442370285,0.04893559936444869,1.3800000000000008,0.8909525987297091,0.07169739005257382,0.5741577449270494,0.051664215594586956
8,11,-2.73858620566968,0.04066746074037941,-0.7477387893419782,0.04024249728539065,-0.08999999999999986,-1.9908474163277017,0.057212769123989926,-1.9432272509159283,0.047666679824656444
8,2,-9.38577207291967,0.04889934520700523,-8.690731686448899,0.04917762203983211,1.0999999999999996,-0.6950403864707689,0.06935116777074807,-0.4882256993889982,0.05280716215108461
9,11,8.42887136017152,0.05297415713017822,8.550651714486465,0.04893976987874597,-0.7599999999999989,-0.12178035431494551,0.07212047143105364,-0.053876113477755894,0.05133697326110859
9,8,10.69933127116973,0.05463540814513703,9.14647676756081,0.05349903475604822,-0.669999999999999,1.5528545036089199,0.0764668198829699,1.8893511374381724,0.054079094421288845
