mol,smiles,pred_dg (kcal/mol),pred_dg_err (kcal/mol),exp_dg (kcal/mol)
1a pose 2,[NH3+][C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1cccc(F)c1,-6.671950963238406,0.029302991397421877,-7.4093
2a pose 2,[NH3+][C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1cccc(C(F)(F)F)c1,-9.113853929231496,0.04389189897042397,-6.61648
1d pose 2,[NH3+][C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1cccc(I)c1,-10.03051496062441,0.04649827889988837,-8.60129
6b pose 2,Cc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)[C@H]([NH3+])Cc1ccccc1,-9.223821831602214,0.04428947686763296,-9.0369
6d pose 2,[NH3+][C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1cc(Cl)ccc1O,-7.8585160074147185,0.052806818410804195,-8.73291
1b pose 2,[NH3+][C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1cccc(Cl)c1,-8.143069790232024,0.03873703913468529,-9.25606
1c pose 2,[NH3+][C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1cccc(Br)c1,-8.337763725140483,0.04289870431198796,-8.57962
2b pose 1,COc1cccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H]([NH3+])Cc2ccccc2)c1,-7.7773266304822,0.05565812005644153,-7.28564
3a xtal pose,Cc1cccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H]([NH3+])Cc2ccccc2)c1,-7.27530508185342,0.05430594143207001,-8.12044
3b pose 1,CCc1cccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H]([NH3+])Cc2ccccc2)c1,-7.54282963339364,0.06189845316238141,-7.25489
6a pose 1,[NH3+][C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1cc(Cl)ccc1Cl,-9.762524156728198,0.05444891711344681,-9.91084
7e pose 1,[NH3+][C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1cccc(CO)c1,-7.290131849255062,0.05720685179462733,-5.65473
2c pose 2,[NH3+][C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1cccc(O)c1,-7.544223561972707,0.03584033370538062,-7.28564
2d pose 2,Nc1cccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H]([NH3+])Cc2ccccc2)c1,-6.022909761967396,0.04032169285190659,-6.63087
7a pose 2,Cc1ccc(C)c(CNC(=O)[C@@H]2CCCN2C(=O)[C@H]([NH3+])Cc2ccccc2)c1,-8.031170218555829,0.04886720288454264,-7.62466
5,[NH3+][C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1ccccc1,-5.603137296393989,0.03549444289370321,-6.79363
6c pose 1,COc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)[C@H]([NH3+])Cc1ccccc1,-9.412304175047975,0.055786202578126665,-9.01441
6e pose 1,[NH3+][C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1cc(Cl)ccc1F,-8.836107427265151,0.04932330703418958,-8.64716
7b,[NH3+][C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1ccc(Cl)cc1,-5.36512350206441,0.03983483004457432,-7.4093
7f,[NH3+][C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1ccc(CO)cc1,-7.137759604687931,0.048547745063175385,-6.12277
7c pose 1,[NH3+][C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1ccccc1Cl,-7.015685892848359,0.0426292031740671,-8.00849
