mol_a,mol_b,complex_pred_dg (kcal/mol),complex_pred_dg_err (kcal/mol),solvent_pred_dg (kcal/mol),solvent_pred_dg_err (kcal/mol),exp_ddg (kcal/mol),pred_ddg (kcal/mol),pred_ddg_err (kcal/mol),mle_ddg (kcal/mol),mle_ddg_err (kcal/mol)
11,16,0.9452708053423858,0.049985328463287605,0.6811829908803821,0.04937887206412436,1.6456299999999997,0.26408781446200374,0.07026240864009653,0.4671110592769301,0.07414196909493846
11,15,4.40620804903203,0.04960714947634824,5.476974741710298,0.05122634249063108,0.7859299999999996,-1.0707666926782677,0.07130923814020307,-0.8073820333415993,0.07684396614122016
11,22,9.51690530045077,0.059544607703182775,10.044705769149617,0.05951422761656751,1.09645,-0.5278004686988476,0.08418731255553023,-0.3947414580602002,0.07430619982190932
11,27,-2.408601975525595,0.04015941308132708,-0.9988328027219779,0.04017812376723501,-0.9090100000000003,-1.409769172803617,0.056807218630134666,-1.5148498894286435,0.06165201765277824
11,32,-15.264401501278266,0.037908600137269224,-16.724206083730415,0.037895803416284304,0.9818499999999988,1.4598045824521502,0.05360180856028118,1.2324458534956815,0.07278781559918458
12,24,4.002406124629518,0.0396619287078772,3.8473310696916756,0.038336966292525955,0.6710599999999989,0.15507505493784188,0.05516150445141072,0.11534631839104748,0.06718009679018899
12,26,4.047956218567899,0.05150579457151271,3.911901914988931,0.04923971376861361,0.09179999999999922,0.13605430357896828,0.07125585089280645,0.19195824137537087,0.07039186144129297
12,40,-12.567109239841338,0.06215205793299092,-16.47410461572104,0.06387868765923034,1.810929999999999,3.9069953758797027,0.08912555773946869,3.9232500266845376,0.071316901638071
13,14,2.594096677463707,0.05171375560678539,2.498112108222304,0.05287590755094359,-0.19298000000000037,0.0959845692414031,0.07396062545905262,-0.3643315381307666,0.06374017561830772
13,21,2.1983754709288736,0.050300355303025734,2.532078393789923,0.05088303385399174,-0.5720399999999994,-0.3337029228610492,0.07154864693197978,-0.40759667439587943,0.06462834416821277
13,24,10.99302162444025,0.05613950037548738,11.462690217229884,0.055520548335691276,-0.1425800000000006,-0.4696685927896357,0.07895679065099581,-0.24075656583444882,0.06079879854487151
13,26,3.6718287133588206,0.05352181149742876,4.179226730879584,0.05498579386472738,-0.7218400000000003,-0.5073980175207633,0.07673344663769892,-0.16414464285012542,0.06432995147620506
13,35,-2.9412565902287575,0.05749016656485991,-2.657048168557453,0.058762084297120154,-0.23850000000000016,-0.28420842167130445,0.08220767483998796,-0.16615304632517258,0.05851978574608845
13,36,-9.274424974862752,0.04667818490273174,-5.271725425058843,0.044932329662428876,-1.3354400000000002,-4.002699549803908,0.06479017822715723,-4.061047382548189,0.06840825050732616
14,18,-3.0653349201908098,0.04091206752815183,-2.1227171433628,0.04066142225606185,-0.06475000000000009,-0.9426177768280097,0.057681440076629655,-0.916964951434915,0.07849223140331492
14,19,2.0754416275943193,0.040157580744795855,3.128808700027907,0.04177645728510827,-0.07460000000000022,-1.0533670724335877,0.057947421638665474,-1.0279691806517732,0.08346394817425444
14,23,4.145732812401764,0.04601033292942383,5.141754092056199,0.04576089441540875,0.017279999999999518,-0.9960212796544343,0.0648922968770147,-1.122842988069113,0.08003735009732593
14,26,2.9418164887631004,0.04472554331940226,2.4513513716004867,0.046775064703293893,-0.5288599999999999,0.49046511716261343,0.06471692903107391,0.20018689528064115,0.07011824547662818
15,32,-20.47354385823434,0.05242320856462227,-22.25222357954319,0.05029168944364977,0.1959199999999992,1.778679721308852,0.07264603790508055,2.039827886837281,0.08155821232679392
15,37,-17.275325042469152,0.04740519995572921,-17.847775954430865,0.04695890529203232,-1.5325800000000003,0.5724509119617125,0.06672624497953357,0.5827471086875775,0.08047511852512412
16,31,-11.078569514659776,0.05483897423839233,-10.561258131483115,0.05225799752209281,-2.4758000000000004,-0.5173113831766625,0.07575098283545974,-0.43427402840247087,0.07742424137392022
16,33,-15.993469814332562,0.04902787687155133,-15.702858749766497,0.04799306836048311,-0.08218000000000014,-0.2906110645660639,0.06860807037940946,-0.16515141406169942,0.08302064236358497
17,20,0.3603362029213926,0.043849519003981596,-0.8987037214283812,0.043165029807857885,0.1974999999999998,1.2590399243497739,0.06153048118773169,1.2346528076257357,0.07508071344560367
17,22,15.62961370819424,0.06289362964332557,11.975355938538813,0.060388983699763706,2.7581800000000003,3.6542577696554273,0.08719196065006295,3.508801065612472,0.08021796079916738
17,38,1.4285036890493235,0.05012556466472158,-1.371833369297629,0.050226648430210324,0.9801699999999993,2.8003370583469525,0.07095976638553099,2.929111014818183,0.07281122812671621
18,19,5.239758843014919,0.048671991909538616,5.28412148191326,0.04836612017596917,-0.009850000000000136,-0.044362638898340905,0.06861664796037828,-0.11100422921685826,0.09102870621877292
18,25,1.6121003520132424,0.055791749687350116,1.3828999146636956,0.057788761716527914,1.0309500000000007,0.22920043734954698,0.08032596288813208,0.37027515013042667,0.09016997747108206
19,25,-3.3373314196570703,0.05626057145254956,-3.860577615854077,0.056589821216847865,1.0408000000000008,0.523246196197007,0.07979761754289559,0.48127937934728493,0.09452949323517258
1a,28,11.469661797244301,0.05555744918063663,15.09968613474949,0.05734254758709614,-2.9123200000000002,-3.6300243375051893,0.07984233164955422,-3.631491598440025,0.0759933234318353
1a,29,9.314039547731573,0.06429605051744974,13.097448538761126,0.06515343416165628,-2.650990000000001,-3.7834089910295523,0.09153661614457752,-3.697088556310023,0.07619176053524232
1a,30,8.849044260388936,0.06102793694295212,10.798870747540795,0.061785496178995356,-0.8627000000000002,-1.9498264871518585,0.08684386348843302,-1.8159926506111042,0.07293079330702905
1a,39,-15.795531882468712,0.05624669883491767,-13.894044562655365,0.05724952467113777,-3.276090000000001,-1.9014873198133462,0.08025708196101539,-1.852105640210719,0.06203918761822907
1a,40,-0.014478025870613434,0.054230798966405,1.3858924687616971,0.054283741447795186,-2.5612900000000005,-1.4003704946323106,0.07673137651642717,-1.4554413476533723,0.06840069133267276
1a,41,-4.144196778731048,0.06834925153942122,-1.1382759510219562,0.0676106521080358,-3.025290000000001,-3.005920827709091,0.09613958843511304,-3.2474391019970614,0.08007553764936914
20,34,-4.2228542544213,0.05051972799995773,-4.387360784746752,0.05072229143309963,-0.08179999999999943,0.1645065303254516,0.07158906177213112,0.19206647460899973,0.06138217256782622
20,38,1.2013594550027817,0.038351380184765194,-0.5285343236607242,0.039081597134610443,0.7826699999999995,1.7298937786635058,0.05475581792529805,1.6944582071924472,0.0675296189323144
21,27,1.5658387431076455,0.04896486945888876,0.20034292964394687,0.049917040280925834,0.6029199999999992,1.3654958134636987,0.06992331050181756,1.3331026681218265,0.06371689246594059
21,41,-7.2774868654235405,0.07457840461043642,-9.547364075117018,0.07480302287188581,1.1053299999999986,2.269877209693478,0.10562873976816081,2.1827460625112316,0.08303676708497873
22,31,-19.139120223946435,0.05786942172202202,-19.56911795002109,0.058198502520520015,-1.9266200000000007,0.42999772607465675,0.0820727461833233,0.42757848893465944,0.07758152423757711
23,25,-5.32770889716322,0.05910277575677581,-6.009323297489904,0.0584088178150247,0.9489200000000011,0.6816144003266847,0.08309469357729453,0.5761531867646248,0.09151815042419634
23,36,-20.094002821936968,0.061410601436820623,-17.636058292296703,0.06355375093561784,-1.1597399999999993,-2.457944529640263,0.08837613493935216,-2.5738728563483093,0.08380248301943266
24,35,-14.113552840409772,0.03619310784614293,-14.12491322382597,0.036916199318511644,-0.09591999999999956,0.011360383416198395,0.051698615336260335,0.07460351950927624,0.061939284240335304
27,34,-6.94063700148342,0.04715028140276326,-6.1526110935299085,0.047070967509861776,-0.6370199999999997,-0.7880259079535117,0.06662450764301546,-0.9619733520092932,0.053339842154877644
28,30,-9.746466703934814,0.04748004615233883,-11.613607339479117,0.04635267085109785,2.04962,1.8671406355443019,0.06635453923928974,1.815498947828921,0.08361130480383656
28,31,-16.859490701800965,0.07527419448214032,-17.811957444568524,0.07488055931861824,-0.5365400000000005,0.9524667427675589,0.10617580948033402,1.0820960223566614,0.08060154235806839
