mol_a,mol_b,complex_pred_dg (kcal/mol),complex_pred_dg_err (kcal/mol),solvent_pred_dg (kcal/mol),solvent_pred_dg_err (kcal/mol),pred_ddg (kcal/mol),pred_ddg_err (kcal/mol),exp_ddg (kcal/mol)
spiro16,spiro15,-2.6620379574189115,0.03917565529264898,-2.0651517393004646,0.03912687694413795,-0.5968862181184469,0.0553682622719024,-0.8700000000000011
spiro10,spiro1,1.153354019046102,0.046809973561924775,-3.0542446752366645,0.04426853450210395,4.207598694282767,0.06442729834342012,0.98
spiro16,spiro3,-0.7181962395545533,0.04971008523453302,-0.6483579035543149,0.04869905766524753,-0.06983833600023835,0.06958944454087589,-0.8000000000000018
spiro10,spiro6,-0.19190435415189105,0.050595008647657896,-1.6076959773149677,0.04787058496711912,1.4157916231630767,0.06965233524549445,-1.0299999999999998
spiro2,spiro1,16.210191331267872,0.043487670808449674,18.385839927249236,0.04368309483510941,-2.1756485959813623,0.0616391944035388,-0.48999999999999955
spiro16,spiro1,-8.968827973433045,0.04831106785433475,-8.543804830896685,0.045525305719184686,-0.42502314253636103,0.06638156926475425,0.6599999999999993
spiro2,spiro3,24.19809588232055,0.04612226753447186,27.081377986512784,0.04634471289833773,-2.883282104192233,0.06538421809695937,-1.9500000000000006
spiro2,spiro15,22.180626872324734,0.050305152160104435,25.1330038381218,0.04834840391491562,-2.9523769657970678,0.069772318973724,-2.02
spiro5,spiro1,-9.305901010864908,0.05398697148624618,-9.092890382583326,0.05328432157398878,-0.213010628281581,0.07585388596411528,0.24000000000000057
spiro5,spiro4,1.5069965711518993,0.03670023318099529,1.4575800605677447,0.039762627648947745,0.04941651058415475,0.054110753765663724,0.14000000000000012
spiro6,spiro1,1.9963769229050534,0.03444648867945811,-1.609366030654066,0.03290220070349681,3.6057429535591194,0.04763523269049099,2.01
spiro6,spiro15,6.657650631112161,0.049128741820794415,4.991462454150147,0.04591889018102142,1.6661881769620144,0.0672471393321008,0.4799999999999994
spiro3,spiro4,6.0184527220711725,0.06099214803866237,5.333414586011559,0.06081664835837268,0.6850381360596134,0.08613191533871785,1.3600000000000005
spiro4,spiro15,-5.015232256877672,0.06268219668413427,-4.48274880020362,0.06307693634348599,-0.532483456674052,0.08892557382231883,-1.43
spiro5,spiro10,-15.773823975041177,0.06998536822401386,-11.19543388285596,0.06737798163422531,-4.5783900921852165,0.0971480528603266,-0.7399999999999994
