mol_a,mol_b,complex_pred_dg (kcal/mol),complex_pred_dg_err (kcal/mol),solvent_pred_dg (kcal/mol),solvent_pred_dg_err (kcal/mol),exp_ddg (kcal/mol),pred_ddg (kcal/mol),pred_ddg_err (kcal/mol),mle_ddg (kcal/mol),mle_ddg_err (kcal/mol)
CHEMBL1077204,CHEMBL1084676,8.34070695794329,0.05844968983636203,8.608778883069071,0.0609281741219357,0.3335000000000008,-0.2680719251257804,0.08443108813582731,-0.18336784697448394,0.11410736559353489
CHEMBL1077204,CHEMBL1085692,23.325353680394507,0.07683602845302075,22.32905734767135,0.07604221446298731,-0.2800999999999991,0.9962963327231601,0.10810269954477719,0.6988856310190155,0.10354030323615122
CHEMBL1077227,CHEMBL1084935,15.919627565944946,0.07434935617837655,14.167771078817417,0.07449606361083838,0.7956000000000003,1.751856487127529,0.1052496568053748,1.8352100283493478,0.09625425043170212
CHEMBL1077227,CHEMBL1086410,3.503392669627004,0.05861640005045182,3.109221378578473,0.05750489444807692,-0.1330000000000009,0.394171291048531,0.082113916240544,0.2622635995043705,0.09779955623820784
CHEMBL1082248,CHEMBL1083517,-9.691810048290126,0.057345390465474044,-6.815654309267189,0.056545554732908426,0.17149999999999999,-2.876155739022937,0.08053504558693701,-3.120449386573677,0.07925060935632885
CHEMBL1082248,CHEMBL1096002,-8.400508070684388,0.0525231810340636,-7.789330450640867,0.05096761431901659,0.5050000000000008,-0.6111776200435205,0.07318730938700399,-0.5472645059358054,0.0724981643840223
CHEMBL1082249,CHEMBL1082248,19.508972795839792,0.06199815860349938,18.959687160873283,0.059842697590374486,-0.4131,0.5492856349665088,0.08616797621574777,0.3582184007383358,0.0820409949886818
CHEMBL1082249,CHEMBL1085692,28.349721336800748,0.0703780146383797,28.660936811287346,0.0707656121711778,-0.10859999999999914,-0.31121547448659787,0.0998039919562416,0.136525947363614,0.09227738597719334
CHEMBL1082249,CHEMBL1096002,9.528429507763175,0.057997182450698445,9.59192781511705,0.056298396003415185,0.09190000000000076,-0.06349830735387482,0.08082810504259616,-0.18904610519746967,0.08126976101220694
CHEMBL1083517,CHEMBL1083836,49.199842595318444,0.0619216912461071,47.07942692338716,0.059448916889084276,0.6029,2.1204156719312857,0.08583979010961912,2.0987487255085,0.08907049685093786
CHEMBL1083517,CHEMBL1085666,-5.727212615325115,0.05767290942802538,-9.749792354873188,0.05884775273549735,0.9592000000000009,4.022579739548073,0.08239673830869432,3.503233109506601,0.09214773573727005
CHEMBL1084143,CHEMBL1084676,0.49210654242818036,0.08250439453059537,-0.5840113905510333,0.0834863428226788,1.1598000000000006,1.0761179329792137,0.11737522973253764,0.7590762387626384,0.11896875571391238
CHEMBL1084431,CHEMBL1085666,-24.123389360484495,0.07994413099843888,-24.93987647642503,0.07538060014923921,-0.7024699999999999,0.8164871159405358,0.10987856460636458,1.3658569666073035,0.09930759090739046
CHEMBL1084677,CHEMBL1077204,7.051959787551015,0.07829691522605582,5.65391634703035,0.07781979912558441,0.4131,1.3980434405206654,0.1103917029031733,1.232705731540804,0.11560689355571513
