mol,smiles,pred_dg (kcal/mol),pred_dg_err (kcal/mol),exp_dg (kcal/mol)
butyl benzene,CCCCc1ccccc1,-7.183837949564223,0.0436744896612526,-6.66
isobutyl benzene,CC(C)Cc1ccccc1,-6.897277133215237,0.038213259107068104,-6.44
propyl benzene,CCCc1ccccc1,-7.428474030636293,0.037345579849482766,-6.51
ethyl benzene,CCc1ccccc1,-6.360330799884909,0.020511547518783327,-5.72
benzene,c1ccccc1,-3.2942759254305005,0.032001914726265256,-5.16
m-xylene,Cc1cccc(C)c1,-3.252647611220896,0.0385022276248508,-4.72
o-xylene,Cc1ccccc1C,-3.453553000018745,0.03888707753951529,-4.57
ortho methyl ethyl benzene,CCc1ccccc1C,-4.619277560588623,0.03569825868093979,-4.53
p-xylene,Cc1ccc(C)cc1,-5.119614413194983,0.03646236192142401,-4.63
para methyl ethyl benzene,CCc1ccc(C)cc1,-7.51269462811422,0.04082858572076743,-5.38
meta methyl ethyl benzene,CCc1cccc(C)c1,-5.184850548067713,0.038481635236420446,-5.08
methyl benzene,Cc1ccccc1,-4.573166400063664,0.025771541786080338,-5.48
