mol,smiles,pred_dg (kcal/mol),pred_dg_err (kcal/mol),exp_dg (kcal/mol)
18 docked,c1cnn(-c2ccc3c(-c4cc5cc(C[NH+]6CCCCC6)ccc5[nH]4)n[nH]c3c2)c1,-10.712177897590767,0.03882294408809402,-9.54958
19,c1cnn(-c2ccc3c(-c4cc5cc(C[NH+]6CCCCC6)ccc5[nH]4)n[nH]c3c2)n1,-9.733239619316734,0.037383369390208115,-10.2494
16 docked,c1cn(-c2ccc3c(-c4cc5cc(C[NH+]6CCCCC6)ccc5[nH]4)n[nH]c3c2)nn1,-9.949583377882565,0.04115550521815416,-11.7816
17 torsion adjust,Cc1cnnn1-c1ccc2c(-c3cc4cc(C[NH+]5CCCCC5)ccc4[nH]3)n[nH]c2c1,-10.564289839752883,0.0481267162554067,-10.3239
13 docked,c1cc(-c2ccc3c(-c4cc5cc(C[NH+]6CCOCC6)ccc5[nH]4)n[nH]c3c2)[nH]n1,-11.220492564921212,0.05151425063303636,-9.92085
12 docked,Cn1cc(-c2ccc3c(-c4cc5cc(C[NH+]6CCOCC6)ccc5[nH]4)n[nH]c3c2)cn1,-11.883159400487726,0.056891359427487326,-8.61243
15 docked,c1csc(-c2ccc3c(-c4cc5cc(C[NH+]6CCCCC6)ccc5[nH]4)n[nH]c3c2)n1,-10.283953483054235,0.04788782778942595,-10.0438
11 docked,c1cc2[nH]c(-c3n[nH]c4cc(-c5cn[nH]c5)ccc34)cc2cc1C[NH+]1CCCCC1,-9.366805354592076,0.05746898838963415,-10.9787
14 docked,c1cc2[nH]c(-c3n[nH]c4cc(-c5cnsc5)ccc34)cc2cc1C[NH+]1CCCCC1,-8.71935849002168,0.0382539616913346,-10.8701
21 (Xtal),OCc1nn[nH]c1-c1ccc2c(-c3cc4cc(C[NH+]5CCCCC5)ccc4[nH]3)n[nH]c2c1,-10.248768528433537,0.0440121265810536,-13.0686
22,OCc1nn[nH]c1-c1ccc2c(-c3cc4cc(C[N@H+]5CC[C@H](F)CC5)ccc4[nH]3)n[nH]c2c1,-10.214515157641506,0.05253711590806266,-13.0686
20,c1ccc(-c2ccc3c(-c4cc5cc(C[NH+]6CCCCC6)ccc5[nH]4)n[nH]c3c2)cc1,-10.483014885771086,0.050456681760809356,-10.0823
24 pose 2,COc1cc(-c2ccc3c(-c4cc5cc(C[NH+]6CCCCC6)ccc5[nH]4)n[nH]c3c2)ccc1O,-18.347801400534003,0.052329269237772334,-13.1773
