mol,smiles,pred_dg (kcal/mol),pred_dg_err (kcal/mol),exp_dg (kcal/mol)
ethyl benzene,CCc1ccccc1,-6.133164929194935,0.019480343426205686,-5.72
para methyl ethyl benzene,CCc1ccc(C)cc1,-7.083584654937565,0.039360938694239136,-5.38
butyl benzene,CCCCc1ccccc1,-6.2608213042261465,0.04315153204516275,-6.66
propyl benzene,CCCc1ccccc1,-6.849187981751958,0.04016545677583537,-6.51
meta methyl ethyl benzene,CCc1cccc(C)c1,-4.772001494374406,0.04289507975340279,-5.08
ortho methyl ethyl benzene,CCc1ccccc1C,-4.596437500162282,0.04002787432879055,-4.53
benzene,c1ccccc1,-4.305267999979173,0.038844191843584196,-5.16
isobutyl benzene,CC(C)Cc1ccccc1,-6.340767059674754,0.04070340842022596,-6.44
m-xylene,Cc1cccc(C)c1,-3.8248019806072984,0.03525608015285735,-4.72
p-xylene,Cc1ccc(C)cc1,-5.28016378901264,0.04118090741052557,-4.63
o-xylene,Cc1ccccc1C,-4.366331861208238,0.03664281377333888,-4.57
methyl benzene,Cc1ccccc1,-5.067469444870605,0.02609297111601311,-5.48
