mol_a,mol_b,complex_pred_dg (kcal/mol),complex_pred_dg_err (kcal/mol),solvent_pred_dg (kcal/mol),solvent_pred_dg_err (kcal/mol),exp_ddg (kcal/mol),pred_ddg (kcal/mol),pred_ddg_err (kcal/mol),mle_ddg (kcal/mol),mle_ddg_err (kcal/mol)
CHEMBL3402741_400,CHEMBL3402763_90,-7.532214757589299,0.06777882979858972,-9.411777729661512,0.06957991489859969,-0.8837799999999998,1.879562972072214,0.0971356491004336,1.9150936421770695,0.10098079072249892
CHEMBL3402741_400,CHEMBL3402764_90,-12.788353630195203,0.07905155285824957,-17.145032714252043,0.08198979566687843,-0.8837799999999998,4.356679084056842,0.11389238167145817,4.369353846138059,0.0850046998208935
CHEMBL3402742_23,CHEMBL3402741_400,18.140023998640636,0.07076537139038475,19.74629462947553,0.07173071933177108,1.6921300000000006,-1.6062706308348953,0.10076226418591634,-1.5581165261212337,0.08906640792902011
CHEMBL3402742_23,CHEMBL3402756_2.7 redocked,11.951671813256398,0.09420614601443479,13.306936930108215,0.10083644956849305,-1.2691999999999997,-1.3552651168518164,0.13799560684482767,-1.7757132504107656,0.07955555225531767
CHEMBL3402742_23,CHEMBL3402757_6.5 redocked,14.388557273623533,0.09528226103790177,15.624819806732345,0.10185675978066702,-0.7486999999999995,-1.2362625331088113,0.13947583583370762,-1.189585810826447,0.0882587715917914
CHEMBL3402743_42,CHEMBL3402763_90,9.536339144654274,0.07685355348367108,10.8686154435252,0.07731775409238191,0.451550000000001,-1.3322762988709274,0.10901607120492618,-1.2220276720592231,0.10288091607140229
CHEMBL3402743_42,CHEMBL3402764_90,3.914165916047212,0.05255871900118521,2.5797541326625475,0.05154768267311446,0.451550000000001,1.3344117833846643,0.07361781395840039,1.2322325319017668,0.08725343424983345
CHEMBL3402743_42,CHEMBL3402765_11-charged-pKa-8.1,19.52391409167374,0.06692204320076449,19.884780755879312,0.06603403679222165,-0.7937999999999992,-0.3608666642055733,0.09401624264584003,-0.276214673954323,0.09818811392705928
CHEMBL3402756_2.7 redocked,CHEMBL3402757_6.5 redocked,2.9193215605780516,0.04161869094681529,2.3675339789711285,0.04125673421266029,0.5205000000000002,0.5517875816069231,0.05860233403219209,0.5861274395843186,0.0795390102874752
CHEMBL3402756_2.7 redocked,CHEMBL3402758_10 redocked,-8.350259728133167,0.04555616544657994,-8.539423288908141,0.04603935219724228,0.7757000000000005,0.18916356077497387,0.06476871282446395,0.05952190359407439,0.07133069596069798
CHEMBL3402756_2.7 redocked,CHEMBL3402759_5.7 redocked,5.127095725147943,0.049395676263726776,5.61285914158493,0.049047258356684616,0.4427000000000003,-0.48576341643698656,0.06961010261347321,-0.4914543045408646,0.07692972557328305
CHEMBL3402760_1 redocked,CHEMBL3402758_10 redocked,-8.112981303456317,0.04986079799848325,-9.1241330918525,0.04973790845968656,1.3642000000000003,1.0111517883961814,0.07042697434214898,1.0668234789530722,0.0856422322927551
CHEMBL3402760_1 redocked,CHEMBL3402759_5.7 redocked,3.5320335306849397,0.05393598497851013,3.0789569267850623,0.053674028937955635,1.0312000000000001,0.4530766038998775,0.07609199601820528,0.5158472708181332,0.09035876516768769
CHEMBL3402762_1 redocked,CHEMBL3402757_6.5 redocked,-12.467659513923602,0.08287545210684394,-15.360181536246673,0.07996496274265749,1.109,2.8925220223230723,0.11516395194829146,2.7280816419563685,0.09087468928639762
CHEMBL3402762_1 redocked,CHEMBL3402759_5.7 redocked,-12.65154122833452,0.08292677565045144,-14.437576903565494,0.08452173314484666,1.0312000000000001,1.786035675230974,0.1184093471546439,1.6504998978311853,0.0885998739963487
CHEMBL3402762_1 redocked,CHEMBL3402760_1 redocked,-16.106097891175867,0.0789256495948541,-16.968925595360883,0.07803694794037333,0.0,0.8628277041850149,0.11099109607449704,1.1346526270130521,0.09510104126929725
CHEMBL3402763_90,CHEMBL3402764_90,-5.538246703708591,0.07454453902093355,-7.847857249746155,0.07438990385936155,0.0,2.3096105460375638,0.105312611277323,2.45426020396099,0.0966928722494766
CHEMBL3402764_90,CHEMBL3402758_10 redocked,-2.7328765868873597,0.09245378208656001,2.1313922706774613,0.09256563791152718,-1.30185,-4.864268857564821,0.1308285104404888,-4.527428666833517,0.07644735941731438
CHEMBL3402765_11-charged-pKa-8.1,CHEMBL3402742_23,-21.508671761117064,0.08436373503780895,-20.42169826625548,0.08562310029299862,0.4369999999999994,-1.0869734948615843,0.120202142631962,-1.3027901141607359,0.0954618269176442
CHEMBL3402765_11-charged-pKa-8.1,CHEMBL3402764_90,-16.170449315458658,0.07396976891251895,-17.412101532869993,0.07356542280192001,1.2453500000000002,1.241652217411335,0.10432352632554513,1.5084472058560898,0.09168388281871494
