mol_a,mol_b,complex_pred_dg (kcal/mol),complex_pred_dg_err (kcal/mol),solvent_pred_dg (kcal/mol),solvent_pred_dg_err (kcal/mol),pred_ddg (kcal/mol),pred_ddg_err (kcal/mol),exp_ddg (kcal/mol)
9,2,2.0084256759448875,0.03871155034133227,0.5280365724904509,0.0394629252514803,1.4803891034544367,0.05528025505760103,0.4300000000000005
8,11,-2.344674033775203,0.03854520324058838,-0.5858878252530579,0.03917847924598238,-1.758786208522145,0.05496076717883528,-0.09000000000000116
10,3,2.3669891385563244,0.038549031362448284,0.691677505298991,0.039592998771113795,1.6753116332573337,0.05525969028751826,0.0
10,12,8.98394172689367,0.04802772999324477,8.916638361915878,0.046758108737432524,0.0673033649777929,0.0670297216241093,-0.27999999999999853
9,11,6.831219400110551,0.047521061446046745,6.866807401158152,0.04635613317948779,-0.035588001047601174,0.06638631157334589,-0.7599999999999997
8,2,-7.289684554625833,0.050506322692425096,-6.8270730231716765,0.04652563923882849,-0.4626115314541564,0.06866967116925049,1.099999999999999
3,12,7.14919197142365,0.05329389642899847,8.071410493767766,0.05150000039018591,-0.9222185223441155,0.07411133136554736,-0.27999999999999853
11,12,2.7368816920442414,0.05480708917188201,4.25757361158136,0.05325549636937899,-1.5206919195371178,0.07641966315709305,-0.4699999999999993
3,2,-1.5926988936491084,0.05397048994024083,-2.3976983286088833,0.05314719802228452,0.8049994349597749,0.0757458806933391,1.3800000000000008
9,8,10.27561021568189,0.05220559108654559,7.5771913772804975,0.05152346047865774,2.6984188384013925,0.07334910170132565,-0.6699999999999985
10,2,0.4907652352507728,0.0591659202990194,-1.611275343371246,0.05844898677910955,2.102040578622019,0.08316784342721914,1.3800000000000008
