mol_a,mol_b,complex_pred_dg (kcal/mol),complex_pred_dg_err (kcal/mol),solvent_pred_dg (kcal/mol),solvent_pred_dg_err (kcal/mol),exp_ddg (kcal/mol),pred_ddg (kcal/mol),pred_ddg_err (kcal/mol),mle_ddg (kcal/mol),mle_ddg_err (kcal/mol)
cmpd 11,cmpd 10,-3.383425393628287,0.046733575721725956,-5.261669913617726,0.04852670434471136,0.0,1.8782445199894386,0.067371122406394,2.145635812237863,0.06034360064432799
cmpd 11,cmpd 8,-10.46879694944575,0.06288009458339275,-19.92136980420429,0.06426446968857627,2.329999999999999,9.452572854758541,0.08991011266353943,9.27465620333535,0.061497142869385776
cmpd 12,cmpd 10,-3.6908711488900217,0.048362737729189725,-6.728268395423523,0.05009206679646206,0.0,3.037397246533501,0.0696287983280166,2.6079769458715063,0.05685587860631265
cmpd 12,cmpd 8,-13.351769122121414,0.06541179759846213,-21.834286946692924,0.06587576456251885,2.329999999999999,8.48251782457151,0.0928349051906587,9.736997336968994,0.05807873427056814
cmpd 13,cmpd 10,2.814301789154614,0.05850235458017345,0.18783029901586745,0.058011919832847515,0.9600000000000009,2.626471490138747,0.0823887633971834,2.8278161161330573,0.06140763285651663
cmpd 13,cmpd 12,4.983407977455592,0.04732865367107027,4.803236546620013,0.04620879320005925,0.9600000000000009,0.18017143083557832,0.06614570301479873,0.21983917026155098,0.0552817055815448
cmpd 14,cmpd 17,-5.10389009197059,0.05582125307794438,-1.5109806935008936,0.05503932305014902,-2.919999999999999,-3.592909398469696,0.0783922150280918,-3.666501289339706,0.06508119886433894
cmpd 15,cmpd 11,-1.4545162765298667,0.05117297492458573,-2.3524810869248194,0.053649565069349106,0.41999999999999993,0.8979648103949528,0.07414141349315242,0.674373718900199,0.056104766293829024
cmpd 15,cmpd 12,-0.8632349391104427,0.04352775954399282,-0.875550335509093,0.04767696987802048,0.41999999999999993,0.012315396398650303,0.0645581854428184,0.21203258526655588,0.05233531880345044
cmpd 15,cmpd 17,-2.1554174992421293,0.056468595038450274,-1.1313985633830912,0.055343602501222916,-1.1300000000000008,-1.024018935859038,0.07906716488802326,-0.837571087498274,0.06251685389256449
cmpd 16,cmpd 14,5.627213956819619,0.04792828957501523,3.2723953368899514,0.045345111843844675,2.509999999999999,2.3548186199296675,0.0659795431154028,2.2711512098124516,0.0602542342482513
cmpd 16,cmpd 15,2.2327229543971283,0.04624377123241636,2.9496825937292517,0.04643059329800141,0.7200000000000006,-0.7169596393321233,0.06553080475471419,-0.5577789920289806,0.05747492774982638
cmpd 16,cmpd 17,0.2880705546469788,0.042523131825529775,1.6189367137841528,0.04248045943863975,-0.41000000000000014,-1.330866159137174,0.06010662338186451,-1.3953500795272546,0.06520363243726573
cmpd 7,cmpd 8,52.64513090133662,0.04428363070748831,49.24724673275924,0.04071609479403885,2.55,3.3978841685773844,0.060156797819650935,2.9507739757929743,0.06557643340707817
cmpd 7,cmpd 11,62.06394136880974,0.06498051220570686,69.03291940978994,0.06397642570278324,0.22000000000000064,-6.968978040980194,0.09118908932662813,-6.323882227542377,0.06207776559773792
cmpd 9,cmpd 13,-9.505804404047561,0.04806197549268054,-5.706326686767131,0.04801704807272522,-2.2299999999999995,-3.7994777172804297,0.0679381365204951,-3.6207222087127304,0.05927600982050291
cmpd 9,cmpd 14,-0.538087921252879,0.04326733324394169,0.2740971369515927,0.04495250697743017,0.09999999999999964,-0.8121850582044717,0.0623922271569,-0.7839854218763032,0.059361345903625934
cmpd 9,cmpd 7,-67.75654564125136,0.06332042211064333,-71.50134770398462,0.06172155010956418,-1.4899999999999993,3.7448020627332514,0.08842525433493247,3.385340322724841,0.06246973781933994
