mol_a,mol_b,complex_pred_dg (kcal/mol),complex_pred_dg_err (kcal/mol),solvent_pred_dg (kcal/mol),solvent_pred_dg_err (kcal/mol),pred_ddg (kcal/mol),pred_ddg_err (kcal/mol),exp_ddg (kcal/mol)
CHEMBL1077204,CHEMBL1084676,11.63553621905727,0.05571669083978529,11.634411437301791,0.0540234682279033,0.0011247817554782822,0.0776072468105105,0.33362321294258274
CHEMBL1077227,CHEMBL1086410,11.141166256685771,0.058657260922831335,11.076181731775545,0.055024450496448704,0.06498452491022526,0.0804261425868806,-0.133030322127821
CHEMBL1082248,CHEMBL1085666,-13.55014746070921,0.06374078355155624,-14.965600996996697,0.06419057362488922,1.415453536287486,0.09046168929474326,1.1309960839922635
CHEMBL1082249,CHEMBL1085692,17.2409674378821,0.07215628164243766,17.340348851360986,0.07060570086668776,-0.09938141347888321,0.10095392005929725,-0.10869368748637136
CHEMBL1077227,CHEMBL1084935,22.521113873244378,0.07916756612531306,21.9370102180782,0.07733096708067295,0.58410365516618,0.11066879413745294,0.7958805930193142
CHEMBL1082249,CHEMBL1096002,3.8789320069372666,0.0563266338318795,4.5493881455595355,0.052912018211810026,-0.6704561386222686,0.07728111897531989,0.09189920332838528
CHEMBL1077204,CHEMBL1085692,-9.513580023495052,0.09170535471255097,3.2902997785605494,0.1057823786565715,-12.803879802055603,0.13999922755928715,-0.2801996016983872
CHEMBL1083517,CHEMBL1083836,3.1328673368194218,0.059851164722214516,0.97843020712765,0.06012069634204823,2.1544371296917717,0.08483313059918529,0.603080816599053
CHEMBL1083517,CHEMBL1085666,-7.621882603640268,0.06091682321549013,-9.766732453413947,0.05998416345071053,2.1448498497736797,0.0854924512196769,0.9594901697802425
CHEMBL1082249,CHEMBL1096003,2.630593770182826,0.07490006441777118,3.6511426315743747,0.07497557002027373,-1.0205488613915488,0.10597809089453934,-0.6549539334404056
CHEMBL1083517,CHEMBL1096002,1.6879438943723386,0.06421453400981475,-0.9499257799582563,0.06330956293938333,2.6378696743305947,0.09017542424448802,0.33362321294257763
CHEMBL1084143,CHEMBL1084676,13.666725357707076,0.08219951874055276,11.882915117816074,0.08068748888422468,1.783810239891001,0.11518346992351101,1.160083060595004
CHEMBL1084431,CHEMBL1083517,-12.535221801434114,0.09072761134770368,-9.376515261095957,0.08542546889568324,-3.1587065403381565,0.12461544927057525,-1.6621627449787497
CHEMBL1084677,CHEMBL1084143,10.778640096600148,0.06510824899664538,8.94261767181658,0.06412899451277372,1.8360224247835695,0.09138715459312943,-0.41322992382621326
CHEMBL1084677,CHEMBL1077204,18.016211196765056,0.07583719710488777,15.92111460703901,0.0756124334584664,2.095096589726048,0.10709117871345243,0.4132299238262082
CHEMBL1084431,CHEMBL1085666,-20.56720944895756,0.08650324710028082,-21.52770834778252,0.08401958749866957,0.9604988988249626,0.12059064160347946,-0.7026725751985073
CHEMBL1084677,CHEMBL1096002,14.178686435069736,0.07827567955538932,11.718624026753393,0.07561740231992573,2.460062408316344,0.108835074968833,0.33362321294257763
CHEMBL1084677,CHEMBL1096003,7.032404798168786,0.06288258434166183,6.754415326285986,0.061304822292061384,0.27798947188280065,0.0878208440505296,-0.41322992382621326
CHEMBL1084678,CHEMBL1084143,10.177341776901141,0.07648316100971105,10.084361610588912,0.07680309359697216,0.09298016631222965,0.10838998618000949,-0.746853136768791
CHEMBL1084678,CHEMBL1096003,7.459040539445418,0.07185207159124746,7.658096220537257,0.07051480267065058,-0.19905568109183963,0.10067302313745496,-0.746853136768791
CHEMBL1086409,CHEMBL1082248,-1.058030398866304,0.05634661070436518,-1.4557530201895799,0.052728610884335836,0.3977226213232757,0.0771702464921616,-1.7657391069515567
CHEMBL1084678,CHEMBL1084676,24.10072669910292,0.08335508864126277,20.913514472145966,0.08216644090052486,3.1872122269569556,0.11704441384642078,0.41322992382621326
CHEMBL1085692,CHEMBL1096002,-10.132048873986225,0.07351673199452144,-10.294760327288369,0.07121102264686956,0.16271145330214482,0.10235096301240776,0.20059289081475665
CHEMBL1086409,CHEMBL1077227,-1.3845630537324751,0.06601888055365583,-4.19723592066937,0.06364660361186596,2.8126728669368943,0.09170268666120891,-1.4612028706117146
CHEMBL1086409,CHEMBL1083836,-4.026602067893504,0.05914035517742395,-5.740993189787066,0.06016470627196982,1.714391121893562,0.08436452744669563,-0.9911523761404827
CHEMBL1086409,CHEMBL1096002,-6.268189466005051,0.0638727337485645,-7.873237653811742,0.06206817956499833,1.6050481878066911,0.08906281508591499,-1.260609979796958
CHEMBL1086410,CHEMBL1083836,-15.751905463081686,0.06436177620668501,-15.1077133050716,0.06254087404035898,-0.6441921580100853,0.08974296163048918,0.603080816599053
CHEMBL1086410,CHEMBL1084935,10.513319727754638,0.06914001513427272,11.01147574010624,0.0676594395159321,-0.49815601235160134,0.09673748729617457,0.9289109151471352
CHEMBL1086409,CHEMBL1084431,5.6090624216980975,0.08725768754332755,2.9929226007225425,0.08410008498425843,2.6161398209755546,0.1211888127253026,0.06792955223921412
CHEMBL1093087,CHEMBL1082248,-5.34052788653217,0.08244511673317885,-3.706498547231305,0.08049156961446682,-1.6340293393008645,0.11522191654432781,-1.100416829359156
CHEMBL1093087,CHEMBL1083517,-12.88284323691552,0.08235753628981238,-9.265680699025795,0.07920573304495994,-3.6171625378897234,0.11426421981931711,-0.9289109151471352
CHEMBL1093087,CHEMBL1086409,-3.2519481363581004,0.08089989844535138,-2.20404803680282,0.07801730972089398,-1.04790009955528,0.11238992029783662,0.6653222775924005
CHEMBL1096002,CHEMBL1084935,27.22436991120853,0.0713920976258024,25.570116915174324,0.06903295034018334,1.6542529960342058,0.09930951533504892,0.5952877022045576
