mol_a,mol_b,complex_pred_dg (kcal/mol),complex_pred_dg_err (kcal/mol),solvent_pred_dg (kcal/mol),solvent_pred_dg_err (kcal/mol),pred_ddg (kcal/mol),pred_ddg_err (kcal/mol),exp_ddg (kcal/mol)
16,15,6.6612119989229415,0.05684062606840925,5.692414002472595,0.05615945282739719,0.9687979964503464,0.07990457379725754,1.6026384746345999
17,15,2.5161653515123676,0.06348281910163414,3.849207361641889,0.062007230043578054,-1.3330420101295217,0.08874099897323681,1.3051575249195184
17,16,-1.4065628561853145,0.0670390364440184,0.4649193485400346,0.06539831142047703,-1.871482204725349,0.09365453296019431,-0.2974809497150813
16,14,-5.368076647326084,0.07023399419832217,-10.586248201823715,0.06892463501557662,5.218171554497631,0.09840436602651532,0.9524348831554853
16,13,19.214100200649515,0.07074976682575392,22.220066219860097,0.07128380034970673,-3.005966019210583,0.10043360840971213,-1.9935981948721846
17,14,-2.871347546007261,0.07692782756838035,-4.533107000123508,0.07245503843389073,1.661759454116247,0.10567697596376915,0.654953933440404
18,15,5.52973656745882,0.06050703981899736,4.2690837331216205,0.05894441691308445,1.2606528343371999,0.08447216199956792,3.2917004331669477
18,14,-0.3363853594669289,0.07436620254206264,-3.8577300768827425,0.07296981819522758,3.5213447174158135,0.10418697830329686,2.641496841687833
18,19,4.482982013408881,0.07407803857394633,4.461229152457937,0.0737531154869377,0.021752860950943226,0.10453266400026669,0.24172400961419577
18,45,62.17302764925752,0.07436779370336469,64.56545566990589,0.0724754228121645,-2.392428020648366,0.10384245592294235,-0.21263703301145156
19,25,-26.95620479942183,0.07245362812347063,-27.9839372270981,0.0701820111456427,1.027732427676272,0.10087141773912613,0.9433766277429518
19,27,0.45268032661865315,0.06863608043195789,-3.191447146581081,0.06615173773554615,3.6441274731997346,0.09532556814671848,2.2737977965705753
19,36,60.63435472357518,0.07052800446210376,64.31454466528533,0.06920420879860793,-3.6801899417101462,0.09881002949522813,-0.5462602459540326
19,39,26.74961294732765,0.07016295092720438,29.02977124837794,0.07021671494295761,-2.2801583010502955,0.09926342095754034,-0.7879842555682249
20,19,-6.9174226094073905,0.059986146045047255,-7.168874145802264,0.05541885925316904,0.25145153639487333,0.08166754360368811,-0.03847559208419652
20,23,-0.026261981642418154,0.0781216850818882,-1.1536830442062997,0.07390490198870946,1.1274210625638816,0.10754037482729202,1.6846621986228247
20,32,-13.252437298479594,0.06694543903382215,-14.942346098521039,0.06592305469560929,1.6899088000414446,0.0939549942676359,1.149341062553089
21,26,9.728718315574753,0.06727203141136827,11.858632420436393,0.06604636203306531,-2.129914104861641,0.09427432390643196,-0.46094856558431496
21,32,-25.112998121784145,0.06470963445523421,-23.519553334371007,0.06316567547975642,-1.59344478741314,0.09042808938678255,0.2049444777403876
22,21,-0.01309292447246313,0.057800595880055,-3.2458455764960434,0.05787831089671557,3.2327526520235805,0.08179735788120723,0.5311666609864916
22,34,43.29400632036706,0.07842785533954753,45.252928411424534,0.07830492534056843,-1.9589220910574736,0.11082684614186668,-0.9060665585360537
24,23,3.3237061982373,0.06949101820670035,4.615972465291666,0.06981778151986796,-1.2922662670543656,0.09850646794886098,1.3301187773619203
24,26,16.77898286546728,0.06278830319767417,18.25048917129155,0.06144450250190621,-1.4715063058242683,0.08785099832187349,0.1289045979674821
24,32,-9.960762349244474,0.06215875890410357,-9.958515986718417,0.05827414983001141,-0.0022463625260568595,0.08520321500336178,0.7947976412921847
22,36,43.2188269748849,0.08417874371127337,44.67173038393281,0.08036465100784809,-1.4529034090479152,0.11638100370946054,-0.997965761864439
27,23,6.141318210131942,0.07732905986841872,9.319549278297375,0.07579636067740918,-3.178231068165432,0.10828144712772075,-0.550660005863554
28,19,-36.681983573057366,0.07014684265882017,-36.12031050033136,0.06747255577181249,-0.5616730727260105,0.09732998159550643,-4.531390204645579
28,23,-31.365682753870033,0.06472100880008146,-28.93934576297986,0.06465892087053465,-2.426336990890172,0.09148543615375226,-2.8082524139385576
28,26,-16.1597763153714,0.06588665389419758,-13.7191752982803,0.06573878885423402,-2.4406010170911006,0.09307330187220902,-4.009466593332996
29,32,24.40556032829572,0.07202580112109683,22.446039595773257,0.07193929181016842,1.9595207325224662,0.10179871184491657,-0.2935971264555416
30,31,0.48484457315609053,0.0508602447433943,0.23100049120779156,0.051380726184528304,0.253844081948299,0.07229622063847764,-0.24172400961419235
30,38,5.904208191925805,0.0414954399121802,4.983174359906045,0.04061296745471017,0.9210338320197586,0.05806276482378965,0.30453623633984195
29,34,85.55495175626973,0.08221604773598172,88.89962212888176,0.08115479820716198,-3.3446703726120344,0.11552307032524026,-1.9357748237184744
31,37,4.586741758179528,0.04477818553343302,4.832360042912736,0.04451978543245937,-0.24561828473320857,0.0631434651774732,0.41322992382621326
29,37,53.23267235893586,0.07919981989595937,56.47612058182703,0.07864970990814536,-3.2434482228911694,0.11161715074390592,-2.269398036661052
30,42,-3.5843535903464003,0.07195928850519094,-4.95495626696387,0.07168341683128895,1.370602676617469,0.10157091833188094,0.1715059142120209
